year,country,city,stage,home_team,away_team,home_score,away_score,outcome,win_conditions,winning_team,losing_team,date,month,dayofweek,Year_Decade,Month
1998,France,Lyon,Group H,Japan,Jamaica,1,2,A,Italy won in AET,Jamaica,Japan,1998-06-26,Jun,Friday,1990s,June
1998,France,Saint-Denis,Group G,Romania,Tunisia,1,1,D,Italy won in AET,Brazil,Mexico,1998-06-26,Jun,Friday,1990s,June
1998,France,Paris,Round of 16,Brazil,Chile,4,1,H,Italy won in AET,Brazil,Chile,1998-06-27,Jun,Saturday,1990s,June
1998,France,Marseille,Round of 16,Italy,Norway,1,0,H,Italy won in AET,Italy,Norway,1998-06-27,Jun,Saturday,1990s,June
1998,France,Lens,Round of 16,France,Paraguay,1,0,H,France won in AET,France,Paraguay,1998-06-28,Jun,Sunday,1990s,June
1998,France,Saint-Denis,Round of 16,Nigeria,Denmark,1,4,A,Italy won in AET,Denmark,Nigeria,1998-06-28,Jun,Sunday,1990s,June
1998,France,Montpellier,Round of 16,Germany,Mexico,2,1,H,Italy won in AET,Germany,Mexico,1998-06-29,Jun,Monday,1990s,June
1998,France,Toulouse,Round of 16,Netherlands,FR Yugoslavia,2,1,H,Italy won in AET,Netherlands,FR Yugoslavia,1998-06-29,Jun,Monday,1990s,June
1998,France,Saint-Étienne,Round of 16,Argentina,England,2,2,H,Argentina won in penalties (4 - 3),Argentina,England,1998-06-30,Jun,Tuesday,1990s,June
1998,France,Bordeaux,Round of 16,Romania,Croatia,0,1,A,Italy won in AET,Croatia,Romania,1998-06-30,Jun,Tuesday,1990s,June
1998,France,Nantes,Quarterfinals,Brazil,Denmark,3,2,H,Italy won in AET,Brazil,Denmark,1998-07-03,Jul,Friday,1990s,July
1998,France,Saint-Denis,Quarterfinals,France,Italy,0,0,H,France won in penalties (4 - 3),France,Italy,1998-07-03,Jul,Friday,1990s,July
1998,France,Lyon,Quarterfinals,Germany,Croatia,0,3,A,Italy won in AET,Croatia,Germany,1998-07-04,Jul,Saturday,1990s,July
1998,France,Marseille,Quarterfinals,Netherlands,Argentina,2,1,H,Italy won in AET,Netherlands,Argentina,1998-07-04,Jul,Saturday,1990s,July
1998,France,Marseille,Semifinals,Brazil,Netherlands,1,1,H,Brazil won in penalties (4 - 2),Brazil,Netherlands,1998-07-07,Jul,Tuesday,1990s,July
1998,France,Saint-Denis,Semifinals,France,Croatia,2,1,H,Italy won in AET,France,Croatia,1998-07-08,Jul,Wednesday,1990s,July
1998,France,Paris,Third place,Netherlands,Croatia,1,2,A,Italy won in AET,Croatia,Netherlands,1998-07-11,Jul,Saturday,1990s,July
1998,France,Saint-Denis,Final,France,Brazil,3,0,H,Italy won in AET,France,Brazil,1998-07-12,Jul,Sunday,1990s,July
2002,South Korea,Seoul,Group A,France,Senegal,0,1,A,Italy won in AET,Senegal,France,2002-05-31,May,Friday,2000s,May
2002,Japan,Sapporo,Group E,Germany,Saudi Arabia,5,0,H,Italy won in AET,Germany,Saudi Arabia,2002-06-01,Jun,Saturday,2000s,June
2002,Japan,Niigata,Group E,Republic of Ireland,Cameroon,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-01,Jun,Saturday,2000s,June
2002,South Korea,Ulsan,Group A,Uruguay,Denmark,1,2,A,Italy won in AET,Denmark,Uruguay,2002-06-01,Jun,Saturday,2000s,June
2002,Japan,Kashima,Group F,Argentina,Nigeria,1,0,H,Italy won in AET,Argentina,Nigeria,2002-06-02,Jun,Sunday,2000s,June
2002,Japan,Saitama,Group F,England,Sweden,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-02,Jun,Sunday,2000s,June
2002,South Korea,Busan,Group B,Paraguay,South Africa,2,2,D,Italy won in AET,Brazil,Mexico,2002-06-02,Jun,Sunday,2000s,June
2002,South Korea,Gwangju,Group B,Spain,Slovenia,3,1,H,Italy won in AET,Spain,Slovenia,2002-06-02,Jun,Sunday,2000s,June
2002,South Korea,Ulsan,Group C,Brazil,Turkey,2,1,H,Italy won in AET,Brazil,Turkey,2002-06-03,Jun,Monday,2000s,June
2002,Japan,Niigata,Group G,Croatia,Mexico,0,1,A,Italy won in AET,Mexico,Croatia,2002-06-03,Jun,Monday,2000s,June
2002,Japan,Sapporo,Group G,Italy,Ecuador,2,0,H,Italy won in AET,Italy,Ecuador,2002-06-03,Jun,Monday,2000s,June
2002,South Korea,Gwangju,Group C,China PR,Costa Rica,0,2,A,Italy won in AET,Costa Rica,China PR,2002-06-04,Jun,Tuesday,2000s,June
2002,Japan,Saitama,Group H,Japan,Belgium,2,2,D,Italy won in AET,Brazil,Mexico,2002-06-04,Jun,Tuesday,2000s,June
2002,South Korea,Busan,Group D,South Korea,Poland,2,0,H,Italy won in AET,South Korea,Poland,2002-06-04,Jun,Tuesday,2000s,June
2002,Japan,Kashima,Group E,Germany,Republic of Ireland,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-05,Jun,Wednesday,2000s,June
2002,Japan,Kobe,Group H,Russia,Tunisia,2,0,H,Italy won in AET,Russia,Tunisia,2002-06-05,Jun,Wednesday,2000s,June
2002,South Korea,Suwon,Group D,United States,Portugal,3,2,H,Italy won in AET,United States,Portugal,2002-06-05,Jun,Wednesday,2000s,June
2002,Japan,Saitama,Group E,Cameroon,Saudi Arabia,1,0,H,Italy won in AET,Cameroon,Saudi Arabia,2002-06-06,Jun,Thursday,2000s,June
2002,South Korea,Daegu,Group A,Denmark,Senegal,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-06,Jun,Thursday,2000s,June
2002,South Korea,Busan,Group A,France,Uruguay,0,0,D,Italy won in AET,Brazil,Mexico,2002-06-06,Jun,Thursday,2000s,June
2002,Japan,Sapporo,Group F,Argentina,England,0,1,A,Italy won in AET,England,Argentina,2002-06-07,Jun,Friday,2000s,June
2002,South Korea,Jeonju,Group B,Spain,Paraguay,3,1,H,Italy won in AET,Spain,Paraguay,2002-06-07,Jun,Friday,2000s,June
2002,Japan,Kobe,Group F,Sweden,Nigeria,2,1,H,Italy won in AET,Sweden,Nigeria,2002-06-07,Jun,Friday,2000s,June
2002,South Korea,Seogwipo,Group C,Brazil,China PR,4,0,H,Italy won in AET,Brazil,China PR,2002-06-08,Jun,Saturday,2000s,June
2002,Japan,Kashima,Group G,Italy,Croatia,1,2,A,Italy won in AET,Croatia,Italy,2002-06-08,Jun,Saturday,2000s,June
2002,South Korea,Daegu,Group B,South Africa,Slovenia,1,0,H,Italy won in AET,South Africa,Slovenia,2002-06-08,Jun,Saturday,2000s,June
2002,South Korea,Incheon,Group C,Costa Rica,Turkey,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-09,Jun,Sunday,2000s,June
2002,Japan,Yokohama,Group H,Japan,Russia,1,0,H,Italy won in AET,Japan,Russia,2002-06-09,Jun,Sunday,2000s,June
2002,Japan,Rifu,Group G,Mexico,Ecuador,2,1,H,Italy won in AET,Mexico,Ecuador,2002-06-09,Jun,Sunday,2000s,June
2002,South Korea,Daegu,Group D,South Korea,United States,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-10,Jun,Monday,2000s,June
2002,South Korea,Jeonju,Group D,Portugal,Poland,4,0,H,Italy won in AET,Portugal,Poland,2002-06-10,Jun,Monday,2000s,June
2002,Japan,Ōita,Group H,Tunisia,Belgium,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-10,Jun,Monday,2000s,June
2002,Japan,Fukuroi,Group E,Cameroon,Germany,0,2,A,Italy won in AET,Germany,Cameroon,2002-06-11,Jun,Tuesday,2000s,June
2002,South Korea,Incheon,Group A,Denmark,France,2,0,H,Italy won in AET,Denmark,France,2002-06-11,Jun,Tuesday,2000s,June
2002,Japan,Yokohama,Group E,Saudi Arabia,Republic of Ireland,0,3,A,Italy won in AET,Republic of Ireland,Saudi Arabia,2002-06-11,Jun,Tuesday,2000s,June
2002,South Korea,Suwon,Group A,Senegal,Uruguay,3,3,D,Italy won in AET,Brazil,Mexico,2002-06-11,Jun,Tuesday,2000s,June
2002,Japan,Osaka,Group F,Nigeria,England,0,0,D,Italy won in AET,Brazil,Mexico,2002-06-12,Jun,Wednesday,2000s,June
2002,South Korea,Seogwipo,Group B,Slovenia,Paraguay,1,3,A,Italy won in AET,Paraguay,Slovenia,2002-06-12,Jun,Wednesday,2000s,June
2002,South Korea,Daejeon,Group B,South Africa,Spain,2,3,A,Italy won in AET,Spain,South Africa,2002-06-12,Jun,Wednesday,2000s,June
2002,Japan,Rifu,Group F,Sweden,Argentina,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-12,Jun,Wednesday,2000s,June
2002,South Korea,Suwon,Group C,Costa Rica,Brazil,2,5,A,Italy won in AET,Brazil,Costa Rica,2002-06-13,Jun,Thursday,2000s,June
2002,Japan,Yokohama,Group G,Ecuador,Croatia,1,0,H,Italy won in AET,Ecuador,Croatia,2002-06-13,Jun,Thursday,2000s,June
2002,Japan,Ōita,Group G,Mexico,Italy,1,1,D,Italy won in AET,Brazil,Mexico,2002-06-13,Jun,Thursday,2000s,June
2002,South Korea,Seoul,Group C,Turkey,China PR,3,0,H,Italy won in AET,Turkey,China PR,2002-06-13,Jun,Thursday,2000s,June
2002,Japan,Fukuroi,Group H,Belgium,Russia,3,2,H,Italy won in AET,Belgium,Russia,2002-06-14,Jun,Friday,2000s,June
2002,Japan,Osaka,Group H,Japan,Tunisia,2,0,H,Italy won in AET,Japan,Tunisia,2002-06-14,Jun,Friday,2000s,June
2002,South Korea,Incheon,Group D,South Korea,Portugal,1,0,H,Italy won in AET,South Korea,Portugal,2002-06-14,Jun,Friday,2000s,June
2002,South Korea,Daejeon,Group D,Poland,United States,3,1,H,Italy won in AET,Poland,United States,2002-06-14,Jun,Friday,2000s,June
2002,Japan,Niigata,Round of 16,Denmark,England,0,3,A,Italy won in AET,England,Denmark,2002-06-15,Jun,Saturday,2000s,June
2002,South Korea,Seogwipo,Round of 16,Germany,Paraguay,1,0,H,Italy won in AET,Germany,Paraguay,2002-06-15,Jun,Saturday,2000s,June
2002,South Korea,Suwon,Round of 16,Spain,Republic of Ireland,1,1,H,Spain won in penalties (3 - 2),Spain,Republic of Ireland,2002-06-16,Jun,Sunday,2000s,June
2002,Japan,Ōita,Round of 16,Sweden,Senegal,1,2,A,Senegal won in AET,Senegal,Sweden,2002-06-16,Jun,Sunday,2000s,June
2002,Japan,Kobe,Round of 16,Brazil,Belgium,2,0,H,Italy won in AET,Brazil,Belgium,2002-06-17,Jun,Monday,2000s,June
2002,South Korea,Jeonju,Round of 16,Mexico,United States,0,2,A,Italy won in AET,United States,Mexico,2002-06-17,Jun,Monday,2000s,June
2002,Japan,Rifu,Round of 16,Japan,Turkey,0,1,A,Italy won in AET,Turkey,Japan,2002-06-18,Jun,Tuesday,2000s,June
2002,South Korea,Daejeon,Round of 16,South Korea,Italy,2,1,H,South Korea won in AET,South Korea,Italy,2002-06-18,Jun,Tuesday,2000s,June
2002,Japan,Fukuroi,Quarterfinals,England,Brazil,1,2,A,Italy won in AET,Brazil,England,2002-06-21,Jun,Friday,2000s,June
2002,South Korea,Ulsan,Quarterfinals,Germany,United States,1,0,H,Italy won in AET,Germany,United States,2002-06-21,Jun,Friday,2000s,June
2002,South Korea,Gwangju,Quarterfinals,South Korea,Spain,0,0,H,South Korea won in penalties (5 - 3),South Korea,Spain,2002-06-22,Jun,Saturday,2000s,June
2002,Japan,Osaka,Quarterfinals,Senegal,Turkey,0,1,A,Turkey won in AET,Turkey,Senegal,2002-06-22,Jun,Saturday,2000s,June
2002,South Korea,Seoul,Semifinals,South Korea,Germany,0,1,A,Italy won in AET,Germany,South Korea,2002-06-25,Jun,Tuesday,2000s,June
2002,Japan,Saitama,Semifinals,Brazil,Turkey,1,0,H,Italy won in AET,Brazil,Turkey,2002-06-26,Jun,Wednesday,2000s,June
2002,South Korea,Daegu,Third place,South Korea,Turkey,2,3,A,Italy won in AET,Turkey,South Korea,2002-06-29,Jun,Saturday,2000s,June
2002,Japan,Yokohama,Final,Germany,Brazil,0,2,A,Italy won in AET,Brazil,Germany,2002-06-30,Jun,Sunday,2000s,June
2006,Germany,Munich,Group A,Germany,Costa Rica,4,2,H,Italy won in AET,Germany,Costa Rica,2006-06-09,Jun,Friday,2000s,June
2006,Germany,Gelsenkirchen,Group A,Poland,Ecuador,0,2,A,Italy won in AET,Ecuador,Poland,2006-06-09,Jun,Friday,2000s,June
2006,Germany,Hamburg,Group C,Argentina,Ivory Coast,2,1,H,Italy won in AET,Argentina,Ivory Coast,2006-06-10,Jun,Saturday,2000s,June
2006,Germany,Frankfurt am Main,Group B,England,Paraguay,1,0,H,Italy won in AET,England,Paraguay,2006-06-10,Jun,Saturday,2000s,June
2006,Germany,Dortmund,Group B,Trinidad and Tobago,Sweden,0,0,D,Italy won in AET,Brazil,Mexico,2006-06-10,Jun,Saturday,2000s,June
2006,Germany,Cologne,Group D,Angola,Portugal,0,1,A,Italy won in AET,Portugal,Angola,2006-06-11,Jun,Sunday,2000s,June
2006,Germany,Nuremberg,Group D,Mexico,Iran,3,1,H,Italy won in AET,Mexico,Iran,2006-06-11,Jun,Sunday,2000s,June
2006,Germany,Leipzig,Group C,Serbia,Netherlands,0,1,A,Italy won in AET,Netherlands,Serbia,2006-06-11,Jun,Sunday,2000s,June
2006,Germany,Kaiserslautern,Group F,Australia,Japan,3,1,H,Italy won in AET,Australia,Japan,2006-06-12,Jun,Monday,2000s,June
2006,Germany,Hanover,Group E,Italy,Ghana,2,0,H,Italy won in AET,Italy,Ghana,2006-06-12,Jun,Monday,2000s,June
2006,Germany,Gelsenkirchen,Group E,United States,Czech Republic,0,3,A,Italy won in AET,Czech Republic,United States,2006-06-12,Jun,Monday,2000s,June
2006,Germany,Berlin,Group F,Brazil,Croatia,1,0,H,Italy won in AET,Brazil,Croatia,2006-06-13,Jun,Tuesday,2000s,June
2006,Germany,Stuttgart,Group G,France,Switzerland,0,0,D,Italy won in AET,Brazil,Mexico,2006-06-13,Jun,Tuesday,2000s,June
2006,Germany,Frankfurt am Main,Group G,South Korea,Togo,2,1,H,Italy won in AET,South Korea,Togo,2006-06-13,Jun,Tuesday,2000s,June
2006,Germany,Dortmund,Group A,Germany,Poland,1,0,H,Italy won in AET,Germany,Poland,2006-06-14,Jun,Wednesday,2000s,June
2006,Germany,Leipzig,Group H,Spain,Ukraine,4,0,H,Italy won in AET,Spain,Ukraine,2006-06-14,Jun,Wednesday,2000s,June
2006,Germany,Munich,Group H,Tunisia,Saudi Arabia,2,2,D,Italy won in AET,Brazil,Mexico,2006-06-14,Jun,Wednesday,2000s,June
2006,Germany,Hamburg,Group A,Ecuador,Costa Rica,3,0,H,Italy won in AET,Ecuador,Costa Rica,2006-06-15,Jun,Thursday,2000s,June
2006,Germany,Nuremberg,Group B,England,Trinidad and Tobago,2,0,H,Italy won in AET,England,Trinidad and Tobago,2006-06-15,Jun,Thursday,2000s,June
2006,Germany,Berlin,Group B,Sweden,Paraguay,1,0,H,Italy won in AET,Sweden,Paraguay,2006-06-15,Jun,Thursday,2000s,June
2006,Germany,Gelsenkirchen,Group C,Argentina,Serbia,5,0,H,Italy won in AET,Argentina,Serbia,2006-06-16,Jun,Friday,2000s,June
2006,Germany,Hanover,Group D,Mexico,Angola,0,0,D,Italy won in AET,Brazil,Mexico,2006-06-16,Jun,Friday,2000s,June
2006,Germany,Stuttgart,Group C,Netherlands,Ivory Coast,2,1,H,Italy won in AET,Netherlands,Ivory Coast,2006-06-16,Jun,Friday,2000s,June
2006,Germany,Cologne,Group E,Czech Republic,Ghana,0,2,A,Italy won in AET,Ghana,Czech Republic,2006-06-17,Jun,Saturday,2000s,June
2006,Germany,Kaiserslautern,Group E,Italy,United States,1,1,D,Italy won in AET,Brazil,Mexico,2006-06-17,Jun,Saturday,2000s,June
2006,Germany,Frankfurt am Main,Group D,Portugal,Iran,2,0,H,Italy won in AET,Portugal,Iran,2006-06-17,Jun,Saturday,2000s,June
2006,Germany,Munich,Group F,Brazil,Australia,2,0,H,Italy won in AET,Brazil,Australia,2006-06-18,Jun,Sunday,2000s,June
2006,Germany,Leipzig,Group G,France,South Korea,1,1,D,Italy won in AET,Brazil,Mexico,2006-06-18,Jun,Sunday,2000s,June
2006,Germany,Nuremberg,Group F,Japan,Croatia,0,0,D,Italy won in AET,Brazil,Mexico,2006-06-18,Jun,Sunday,2000s,June
2006,Germany,Hamburg,Group H,Saudi Arabia,Ukraine,0,4,A,Italy won in AET,Ukraine,Saudi Arabia,2006-06-19,Jun,Monday,2000s,June
2006,Germany,Stuttgart,Group H,Spain,Tunisia,3,1,H,Italy won in AET,Spain,Tunisia,2006-06-19,Jun,Monday,2000s,June
2006,Germany,Dortmund,Group G,Togo,Switzerland,0,2,A,Italy won in AET,Switzerland,Togo,2006-06-19,Jun,Monday,2000s,June
2006,Germany,Hanover,Group A,Costa Rica,Poland,1,2,A,Italy won in AET,Poland,Costa Rica,2006-06-20,Jun,Tuesday,2000s,June
2006,Germany,Berlin,Group A,Germany,Ecuador,3,0,H,Italy won in AET,Germany,Ecuador,2006-06-20,Jun,Tuesday,2000s,June
2006,Germany,Kaiserslautern,Group B,Paraguay,Trinidad and Tobago,2,0,H,Italy won in AET,Paraguay,Trinidad and Tobago,2006-06-20,Jun,Tuesday,2000s,June
2006,Germany,Cologne,Group B,Sweden,England,2,2,D,Italy won in AET,Brazil,Mexico,2006-06-20,Jun,Tuesday,2000s,June
2006,Germany,Leipzig,Group D,Iran,Angola,1,1,D,Italy won in AET,Brazil,Mexico,2006-06-21,Jun,Wednesday,2000s,June
2006,Germany,Munich,Group C,Ivory Coast,Serbia,3,2,H,Italy won in AET,Ivory Coast,Serbia,2006-06-21,Jun,Wednesday,2000s,June
2006,Germany,Frankfurt am Main,Group C,Netherlands,Argentina,0,0,D,Italy won in AET,Brazil,Mexico,2006-06-21,Jun,Wednesday,2000s,June
2006,Germany,Gelsenkirchen,Group D,Portugal,Mexico,2,1,H,Italy won in AET,Portugal,Mexico,2006-06-21,Jun,Wednesday,2000s,June
2006,Germany,Stuttgart,Group F,Croatia,Australia,2,2,D,Italy won in AET,Brazil,Mexico,2006-06-22,Jun,Thursday,2000s,June
2006,Germany,Hamburg,Group E,Czech Republic,Italy,0,2,A,Italy won in AET,Italy,Czech Republic,2006-06-22,Jun,Thursday,2000s,June
2006,Germany,Nuremberg,Group E,Ghana,United States,2,1,H,Italy won in AET,Ghana,United States,2006-06-22,Jun,Thursday,2000s,June
2006,Germany,Dortmund,Group F,Japan,Brazil,1,4,A,Italy won in AET,Brazil,Japan,2006-06-22,Jun,Thursday,2000s,June
2006,Germany,Kaiserslautern,Group H,Saudi Arabia,Spain,0,1,A,Italy won in AET,Spain,Saudi Arabia,2006-06-23,Jun,Friday,2000s,June
2006,Germany,Hanover,Group H,Switzerland,South Korea,2,0,H,Italy won in AET,Switzerland,South Korea,2006-06-23,Jun,Friday,2000s,June
2006,Germany,Cologne,Group G,Togo,France,0,2,A,Italy won in AET,France,Togo,2006-06-23,Jun,Friday,2000s,June
2006,Germany,Berlin,Group G,Ukraine,Tunisia,1,0,H,Italy won in AET,Ukraine,Tunisia,2006-06-23,Jun,Friday,2000s,June
2006,Germany,Leipzig,Round of 16,Argentina,Mexico,2,1,H,Argentina won in AET,Argentina,Mexico,2006-06-24,Jun,Saturday,2000s,June
2006,Germany,Munich,Round of 16,Germany,Sweden,2,0,H,Italy won in AET,Germany,Sweden,2006-06-24,Jun,Saturday,2000s,June
2006,Germany,Stuttgart,Round of 16,England,Ecuador,1,0,H,Italy won in AET,England,Ecuador,2006-06-25,Jun,Sunday,2000s,June
2006,Germany,Nuremberg,Round of 16,Portugal,Netherlands,1,0,H,Italy won in AET,Portugal,Netherlands,2006-06-25,Jun,Sunday,2000s,June
2006,Germany,Kaiserslautern,Round of 16,Italy,Australia,1,0,H,Italy won in AET,Italy,Australia,2006-06-26,Jun,Monday,2000s,June
2006,Germany,Cologne,Round of 16,Switzerland,Ukraine,0,0,A,Ukraine won in penalties (3- 0),Ukraine,Switzerland,2006-06-26,Jun,Monday,2000s,June
2006,Germany,Dortmund,Round of 16,Brazil,Ghana,3,0,H,Italy won in AET,Brazil,Ghana,2006-06-27,Jun,Tuesday,2000s,June
2006,Germany,Hanover,Round of 16,Spain,France,1,3,A,Italy won in AET,France,Spain,2006-06-27,Jun,Tuesday,2000s,June
2006,Germany,Berlin,Quarterfinals,Germany,Argentina,1,1,H,Germany won in penalties (4 - 2),Germany,Argentina,2006-06-30,Jun,Friday,2000s,June
2006,Germany,Hamburg,Quarterfinals,Italy,Ukraine,3,0,H,Italy won in AET,Italy,Ukraine,2006-06-30,Jun,Friday,2000s,June
2006,Germany,Frankfurt am Main,Quarterfinals,Brazil,France,0,1,A,Italy won in AET,France,Brazil,2006-07-01,Jul,Saturday,2000s,July
2006,Germany,Gelsenkirchen,Quarterfinals,England,Portugal,0,0,A,Portugal won in penalties (3 - 1),Portagul,England,2006-07-01,Jul,Saturday,2000s,July
2006,Germany,Dortmund,Semifinals,Germany,Italy,0,2,A,Italy won in AET,Italy,Germany,2006-07-04,Jul,Tuesday,2000s,July
2006,Germany,Munich,Semifinals,Portugal,France,0,1,A,Italy won in AET,France,Portugal,2006-07-05,Jul,Wednesday,2000s,July
2006,Germany,Stuttgart,Third place,Germany,Portugal,3,1,H,Italy won in AET,Germany,Portugal,2006-07-08,Jul,Saturday,2000s,July
2006,Germany,Berlin,Final,Italy,France,1,1,H,Italy won in penalties (5 - 3),Italy,France,2006-07-09,Jul,Sunday,2000s,July
2010,South Africa,Johannesburg,Group A,South Africa,Mexico,1,1,D,Italy won in AET,Brazil,Mexico,2010-06-11,Jun,Friday,2010s,June
2010,South Africa,Cape Town,Group A,Uruguay,France,0,0,D,Italy won in AET,Brazil,Mexico,2010-06-11,Jun,Friday,2010s,June
2010,South Africa,Johannesburg,Group B,Argentina,Nigeria,1,0,H,Italy won in AET,Argentina,Nigeria,2010-06-12,Jun,Saturday,2010s,June
2010,South Africa,Rustenburg,Group C,England,United States,1,1,D,Italy won in AET,Brazil,Mexico,2010-06-12,Jun,Saturday,2010s,June
2010,South Africa,Port Elizabeth,Group B,South Korea,Greece,2,0,H,Italy won in AET,South Korea,Greece,2010-06-12,Jun,Saturday,2010s,June
2010,South Africa,Polokwane,Group C,Algeria,Slovenia,0,1,A,Italy won in AET,Slovenia,Algeria,2010-06-13,Jun,Sunday,2010s,June
2010,South Africa,Durban,Group D,Germany,Australia,4,0,H,Italy won in AET,Germany,Australia,2010-06-13,Jun,Sunday,2010s,June
2010,South Africa,Pretoria,Group D,Serbia,Ghana,0,1,A,Italy won in AET,Ghana,Serbia,2010-06-13,Jun,Sunday,2010s,June
2010,South Africa,Cape Town,Group F,Italy,Paraguay,1,1,D,Italy won in AET,Brazil,Mexico,2010-06-14,Jun,Monday,2010s,June
2010,South Africa,Bloemfontein,Group E,Japan,Cameroon,1,0,H,Italy won in AET,Japan,Cameroon,2010-06-14,Jun,Monday,2010s,June
2010,South Africa,Johannesburg,Group E,Netherlands,Denmark,2,0,H,Italy won in AET,Netherlands,Denmark,2010-06-14,Jun,Monday,2010s,June
2010,South Africa,Johannesburg,Group G,Brazil,North Korea,2,1,H,Italy won in AET,Brazil,North Korea,2010-06-15,Jun,Tuesday,2010s,June
2010,South Africa,Port Elizabeth,Group G,Ivory Coast,Portugal,0,0,D,Italy won in AET,Brazil,Mexico,2010-06-15,Jun,Tuesday,2010s,June
2010,South Africa,Rustenburg,Group F,New Zealand,Slovakia,1,1,D,Italy won in AET,Brazil,Mexico,2010-06-15,Jun,Tuesday,2010s,June
2010,South Africa,Nelspruit,Group H,Honduras,Chile,0,1,A,Italy won in AET,Chile,Honduras,2010-06-16,Jun,Wednesday,2010s,June
2010,South Africa,Pretoria,Group A,South Africa,Uruguay,0,3,A,Italy won in AET,Uruguay,South Africa,2010-06-16,Jun,Wednesday,2010s,June
2010,South Africa,Durban,Group H,Spain,Switzerland,0,1,A,Italy won in AET,Switzerland,Spain,2010-06-16,Jun,Wednesday,2010s,June
2010,South Africa,Johannesburg,Group B,Argentina,South Korea,4,1,H,Italy won in AET,Argentina,South Korea,2010-06-17,Jun,Thursday,2010s,June
2010,South Africa,Polokwane,Group A,France,Mexico,0,2,A,Italy won in AET,Mexico,France,2010-06-17,Jun,Thursday,2010s,June
2010,South Africa,Bloemfontein,Group B,Greece,Nigeria,2,1,H,Italy won in AET,Greece,Nigeria,2010-06-17,Jun,Thursday,2010s,June
2010,South Africa,Cape Town,Group C,England,Algeria,0,0,D,Italy won in AET,Brazil,Mexico,2010-06-18,Jun,Friday,2010s,June
2010,South Africa,Port Elizabeth,Group D,Germany,Serbia,0,1,A,Italy won in AET,Serbia,Germany,2010-06-18,Jun,Friday,2010s,June
2010,South Africa,Johannesburg,Group C,Slovenia,United States,2,2,D,Italy won in AET,Brazil,Mexico,2010-06-18,Jun,Friday,2010s,June
2010,South Africa,Pretoria,Group E,Cameroon,Denmark,1,2,A,Italy won in AET,Denmark,Cameroon,2010-06-19,Jun,Saturday,2010s,June
2010,South Africa,Rustenburg,Group D,Ghana,Australia,1,1,D,Italy won in AET,Brazil,Mexico,2010-06-19,Jun,Saturday,2010s,June
2010,South Africa,Durban,Group E,Netherlands,Japan,1,0,H,Italy won in AET,Netherlands,Japan,2010-06-19,Jun,Saturday,2010s,June
2010,South Africa,Johannesburg,Group G,Brazil,Ivory Coast,3,1,H,Italy won in AET,Brazil,Ivory Coast,2010-06-20,Jun,Sunday,2010s,June
2010,South Africa,Nelspruit,Group F,Italy,New Zealand,1,1,D,Italy won in AET,Brazil,Mexico,2010-06-20,Jun,Sunday,2010s,June
2010,South Africa,Bloemfontein,Group F,Slovakia,Paraguay,0,2,A,Italy won in AET,Paraguay,Slovakia,2010-06-20,Jun,Sunday,2010s,June
2010,South Africa,Port Elizabeth,Group H,Chile,Switzerland,1,0,H,Italy won in AET,Chile,Switzerland,2010-06-21,Jun,Monday,2010s,June
2010,South Africa,Cape Town,Group G,Portugal,North Korea,5,0,H,Italy won in AET,Portugal,North Korea,2010-06-21,Jun,Monday,2010s,June
2010,South Africa,Johannesburg,Group H,Spain,Honduras,2,0,H,Italy won in AET,Spain,Honduras,2010-06-21,Jun,Monday,2010s,June
2010,South Africa,Polokwane,Group B,Greece,Argentina,0,2,A,Italy won in AET,Argentina,Greece,2010-06-22,Jun,Tuesday,2010s,June
2010,South Africa,Rustenburg,Group A,Mexico,Uruguay,0,1,A,Italy won in AET,Uruguay,Mexico,2010-06-22,Jun,Tuesday,2010s,June
2010,South Africa,Durban,Group B,Nigeria,South Korea,2,2,D,Italy won in AET,Brazil,Mexico,2010-06-22,Jun,Tuesday,2010s,June
2010,South Africa,Bloemfontein,Group A,South Africa,France,2,1,H,Italy won in AET,South Africa,France,2010-06-22,Jun,Tuesday,2010s,June
2010,South Africa,Nelspruit,Group D,Australia,Serbia,2,1,H,Italy won in AET,Australia,Serbia,2010-06-23,Jun,Wednesday,2010s,June
2010,South Africa,Johannesburg,Group D,Ghana,Germany,0,1,A,Italy won in AET,Germany,Ghana,2010-06-23,Jun,Wednesday,2010s,June
2010,South Africa,Port Elizabeth,Group C,Slovenia,England,0,1,A,Italy won in AET,England,Slovenia,2010-06-23,Jun,Wednesday,2010s,June
2010,South Africa,Pretoria,Group C,United States,Algeria,1,0,H,Italy won in AET,United States,Algeria,2010-06-23,Jun,Wednesday,2010s,June
2010,South Africa,Cape Town,Group E,Cameroon,Netherlands,1,2,A,Italy won in AET,Netherlands,Cameroon,2010-06-24,Jun,Thursday,2010s,June
2010,South Africa,Rustenburg,Group E,Denmark,Japan,1,3,A,Italy won in AET,Japan,Denmark,2010-06-24,Jun,Thursday,2010s,June
